4793,"Stabo Freight","NA","","SOB","STABO","Zambia","N"
4794,"Southern Cargo Air Lines","NA","","SOC","","Russia","N"
4795,"Southern Ohio Aviation Sales","NA","","SOH","SOUTHERN OHIO","United States","N"
4796,"Southern Aviation","NA","","SOI","SOAVAIR","Zambia","N"
4797,"Solomon Airlines","NA","IE","SOL","SOLOMON","Solomon Islands","Y"
4798,"Somali Airlines","NA","","SOM","SOMALAIR","Somali Republic","N"
4799,"Sunshine Air Tours","NA","","SON","SUNSHINE TOURS","United States","N"
4800,"Southern Air","NA","","SOO","SOUTHERN AIR","United States","N"
4801,"Solinair","NA","","SOP","SOLINAIR","Slovenia","N"
4802,"Sonair Servico Aereo","NA","","SOR","SONAIR","Angola","N"
4803,"Southeast Correct Craft","NA","","SOT","SOUTH COURIER","United States","N"
4804,"Southern Airways","NA","","SOU","SOUTHERN EXPRESS","United States","Y"
4805,"Saratov Aviation Division","NA","6W","SOV","SARATOV AIR","Russia","Y"
4806,"Sowind Air","NA","","SOW","SOWIND","Canada","N"
4807,"Solid Air","NA","","SOX","SOLIDAIR","Netherland","N"
4808,"Sat Airlines","NA","HZ","SOZ","SATCO","Kazakhstan","Y"
4809,"Sierra Pacific Airlines","NA","","SPA","SIERRA PACIFIC","United States","N"
4810,"Springbok Classic Air","NA","","SPB","SPRING CLASSIC","South Africa","N"
4811,"Skyworld Airlines","NA","","SPC","PORT","United States","N"
4812,"Sprague Electric Company","NA","","SPE","SPRAGUE","United States","N"
4813,"Space World Airline","NA","","SPF","SPACE WORLD","Nigeria","N"
4814,"Springdale Air Service","NA","","SPG","SPRING AIR","United States","N"
4815,"Sapphire Executive Air","NA","","SPH","SAPPHIRE-CHARTER","South Africa","N"
4816,"South Pacific Island Airways","NA","","SPI","SOUTH PACIFIC","United States","Y"
4817,"Servicios Corporativos Aereos De La Laguna","NA","","SPL","CORPORATIVOS LAGUNA","Mexico","N"
4818,"Skorpion Air","NA","","SPN","AIR SKORPIO","Bulgaria","N"
4819,"Sapphire Aviation","NA","","SPP","SAPPHIRE","United States","N"
4820,"Servicios Aereos Palenque","NA","","SPQ","SERVICOS PALENQUE","Mexico","N"
4821,"Servicios Aereos Tribasa","NA","","TBS","TRIBASA","Mexico","N"
4822,"Shuttle America","NA","S5","TCF","MERCURY","United States","Y"
4823,"SAAB Nyge Aero","NA","","TGT","TARGET","Sweden","N"
4824,"Spark Air","NA","","THB","THAI SABAI","Thailand","N"
4825,"S C Ion Tiriac","NA","","TIH","TIRIAC AIR","Romania","N"
4826,"Starlite Aviation","NA","","TRL","STARSTREAM","South Africa","N"
4827,"Servicios Aereos Corporativos","NA","","TRN","AEROTRON","Mauritania","N"
4828,"Societe Tout Tranport Mauritanien","NA","","TTM","TOUT-AIR","Mauritania","N"
4829,"Servicios Aereos Tamazula","NA","","TZU","TAMAZULA","Mexico","N"
4830,"Shar Ink","NA","","UGP","SHARINK","Russia","N"
4831,"Second Sverdlovsk Air Enterprise","NA","","UKU","PYSHMA","Russia","N"
4832,"Servicios Aereos Universitarios","NA","","UNT","UNIVERSITARIO","Mexico","N"
4833,"Skif-Air","NA","","USK","SKIF-AIR","Ukraine","N"
4834,"Smarkand Aero Servise","NA","","USN","SAMAS","Uzbekistan","N"
4835,"Samarkand Airways","NA","","UZS","SOGDIANA","Uzbekistan","N"
4836,"Servicios Aereos Avandaro","NA","","VDO","AVANDARO","Mexico","N"
4837,"Stichting Vliegschool 16Hoven","NA","","VGS","SMART","Netherlands","N"
4838,"Silverback Cargo Freighters","NA","","VRB","SILVERBACK","Rwanda","N"
4839,"Sirvair","NA","","VRS","VAIRSA","Mexico","N"
4840,"Scat Air","","DV","VSV","VLASTA","Kazakhstan","Y"
4841,"Sunset Aviation","NA","","VXN","VIXEN","United States","N"
4842,"Sport Air Travel","NA","","WCC","WEST COAST","United States","N"
4843,"Swift Copters","NA","","WFC","SWIFTCOPTERS","Switzerland","N"
4844,"Skyrover CC","NA","","WLK","SKYWATCH","South Africa","N"
4845,"Safarilink Aviation","NA","","XLK","SAFARILINK","Kenya","N"
4846,"SENEAM","NA","","XMX","SENEAM","Mexico","N"
4847,"Southport Air Service","NA","","XPG","","United States","N"
4848,"Spectrum Air Service","NA","","XSA","","United States","N"
4849,"Stephenville Aviation Services","NA","","XSN","","Canada","N"
4850,"Servicios Aereos Textra","NA","","XTA","TEXTRA","Mexico","N"
4851,"Sector Airlines","NA","","XTR","EXTER","Canada","N"
4852,"Skyplan Services","NA","","XXS","","Canada","N"
4853,"Stewart Aviation Services","NA","","YBE","YELLOW BIRD","United States","N"
4854,"Sirin","NA","R1","","","","N"
4855,"Star Air","NA","S6","","","Denmark","N"
4856,"Servicios Aereos Integrales / Flyant","NA","","FYA","FLYANT","Spain","N"
4857,"State Flight Academy of Ukraine","NA","","UFA","FLIGHT ACADEMY","Ukraine","N"
4860,"Trans Jet Airways","NA","","SWL","TRANSJET","Sweden","N"
4861,"Turbot Air Cargo","NA","","TAC","TURBOT","Senegal","N"
4862,"Tranporte Aereo Dominicano","NA","","TAD","TRANS DOMINICAN","Dominican Republic","N"
4863,"TAME","NA","EQ","TAE","TAME","Ecuador","Y"
4864,"Trans International Express Aviation","NA","","BAP","BIG APPLE","United States","N"
4865,"TAG Aviation USA","NA","","TAG","TAG U-S","United States","N"
4866,"Talair","NA","","TAL","TALAIR","Papua New Guinea","N"
4867,"TAM Brazilian Airlines","NA","JJ","TAM","TAM","Brazil","Y"
4868,"Transaustralian Air Express","NA","","AUC","AUSCARGO","Australia","N"
4869,"TAP Portugal","TAP Air Portugal","TP","TAP","AIR PORTUGAL","Portugal","Y"
4870,"Tunisair","NA","TU","TAR","TUNAIR","Tunisia","Y"
4871,"Transportes Aereos Tauro","NA","","TAU","TRANSTAURO","Mexico","N"
4872,"Travelair","NA","","TAX","TRAVELAIR","Germany","N"
4873,"TNT Airways","NA","3V","TAY","QUALITY","Belgium","N"
4874,"Transbrasil","NA","","TBA","TRANSBRASIL","Brazil","N"
4875,"Turbine Air Cargo UK","NA","","TBC","","United Kingdom","N"
4876,"Thunderbird Tours","NA","","TBD","ORCA","Canada","N"
4877,"Tropical Airways","NA","M7","TBG","","Haiti","N"
4878,"Trinity Air Bahamas","NA","","TBH","","Bahamas","N"
4879,"TAB Express International","NA","","TBI","TAB INTERNATIONAL","United States","N"
4880,"Taban Air Lines","NA","","TBM","TABAN AIR","Iran","N"
4881,"Teebah Airlines","NA","","TBN","TEEBAH","Sierra Leone","N"
4882,"Tubelair","NA","","TBR","TUBELAIR","Tunisia","N"
4883,"Tobago Express","NA","","TBX","TABEX","Trinidad and Tobago","N"
4884,"Tropican Air Services","NA","","TCA","TROPICANA","Egypt","N"
4885,"Transporte del Caribe","NA","","TCB","TRANSCARIBE","Colombia","N"
4886,"Trans Continental Airlines","NA","","TCC","TRANSCAL","Sudan","N"
4887,"Tchad Airlines","NA","","TCD","TCHADLINES","Chad","N"
4888,"Trans-Colorado Airlines","NA","","TCE","TRANS-COLORADO","United States","N"
4889,"Thai Air Cargo","NA","T2","TCG","THAI CARGO","Thailand","Y"
4890,"Transcontinental Air","NA","","TCH","TRANS GULF","Bahrain","N"
4891,"Teledyne Continental Motors","NA","","TCM","TELEDYNE","United States","N"
4892,"Trans Continental Airlines","NA","","TCN","TRANSCON","United States","N"
4893,"Transcorp Airways","NA","","TCP","TRANSCORP","United Kingdom","N"
4894,"Transcontinental Sur","NA","","TCT","TRANS-CONT","Uruguay","N"
4895,"Transglobal Airways Corporation","NA","","TCU","TRANSGLOBAL","Philippines","N"
4896,"Thomas Cook Airlines","NA","FQ","TCW","THOMAS COOK","Belgium","Y"
4897,"Thomas Cook Airlines","NA","MT","TCX","KESTREL","United Kingdom","Y"
4898,"Twin Cities Air Service","NA","","TCY","TWIN CITY","United States","N"
4899,"Tadair","NA","","TDC","TADAIR","Spain","N"
4900,"Tellavia / Flight One","NA","","TDE","TELLURIDE","United States","N"
4901,"Transportes Aereos de Ixtlan","NA","","TDI","TRANSIXTLAN","Mexico","N"
4902,"Tandem Aero","NA","TQ","TDM","TANDEM","Moldova","N"
4903,"TRADO","NA","","TDO","TRADO","Dominican Republic","N"
4904,"Trade Air","NA","","TDR","TRADEAIR","Croatia","N"
4905,"Taxi Aero Nacional Del Evora","NA","","TDV","TAXI EVORA","Mexico","N"
4906,"Tradewinds Airlines","NA","","TDX","TRADEWINDS EXPRESS","United States","N"
4907,"Tenir Airlines","NA","","TEB","TENIR AIR","Kyrgyzstan","N"
4908,"Teamline Air","NA","L9","TLW","Teamline","Austria","N"
4909,"Tecnicas Fotograficas","NA","","TEF","TECFOTO","Spain","N"
4910,"Tempelhof Airways","NA","","TEH","TEMPELHOF","United States","N"
4911,"Telford Aviation","NA","","TEL","TELFORD","United States","N"
4912,"Tech-Mont Helicopter Company","NA","","TEM","TECHMONT","Slovakia","N"
4913,"Tennessee Airways","NA","","TEN","TENNESSEE","United States","N"
4914,"Territorial Airlines","NA","","TER","TERRI-AIRE","United States","N"
4915,"TAES Transportes Aereos de El Salvador","NA","","TES","TAES","El Salvador","N"
4916,"Transeuropean Airlines","NA","UE","TEP","TRANSEURLINE","Russia","N"
4917,"Tepavia-Trans Airlines","NA","","TET","TEPAVIA","Moldova","N"
4918,"Trans-Florida Airlines","NA","","TFA","TRANS FLORIDA","United States","N"
4919,"Tair Airways","NA","","TFB","ROYAL TEE-AIR","Philippines","N"
4920,"Talon Air","NA","","TFF","TALON FLIGHT","United States","N"
4921,"Trabajos Aereos Murcianos","NA","","AIM","PIJO","Spain","N"
4922,"Thai Flying Helicopter Service","NA","","TFH","THAI HELICOPTER","Thailand","N"
4923,"Transport Facilitators","NA","","TFI","","United States","N"
4924,"Transafrik International","NA","","TFK","","Sao Tome and Principe","N"
4925,"Transportes Aereos del Pacifico","NA","","TFO","TRANSPORTES PACIFICO","Mexico","N"
4926,"Thai Flying Service","NA","","TFT","THAI FLYING","Thailand","N"
4927,"Transportes Aereos San Rafael","NA","","SRF","SAN RAFEAL","Chile","N"
4928,"Tayside Aviation","NA","","TFY","TAYSIDE","United Kingdom","N"
4929,"TG Aviation","NA","","TGC","THANET","United Kingdom","N"
4930,"Trabajos Aereos","NA","","TGE","TASA","Spain","N"
4931,"Transportes Aereos Regionales","NA","","TGI","TRANSPORTE REGIONAL","Mexico","N"
4932,"TAG Aviation Espana","NA","","TGM","TAG ESPANA","Spain","N"
4933,"Trigana Air Service","NA","","TGN","TRIGANA","Indonesia","Y"
4934,"Titan Airways","NA","ZT","AWC","ZAP","United Kingdom","N"
4935,"Transport Canada","NA","","TGO","TRANSPORT","Canada","N"
4936,"Tiger Airways","NA","TR","TGW","GO CAT","Singapore","Y"
4937,"Tiger Airways Australia","NA","TT","TGW","GO CAT","Australia","Y"
4938,"Transair Gabon]","NA","","TGX","TRANSGABON","Gabon","N"
4939,"Trans Guyana Airways","NA","","TGY","TRANS GUYANA","Guyana","N"
4940,"Thai Airways International","NA","TG","THA","THAI","Thailand","Y"
4941,"Tar Heel Aviation","NA","","THC","TARHEEL","United States","N"
4942,"Toumai Air Tchad","NA","","THE","TOUMAI AIR","Chad","N"
4943,"Touraine Helicoptere","NA","","THF","TOURAINE HELICO","France","N"
4944,"Thai Global Airline","NA","","THG","THAI GLOBAL","Thailand","N"
4945,"Thai Jet Intergroup","NA","","THJ","THAI JET","Thailand","N"
4946,"Turk Hava Kurumu Hava Taksi Isletmesi","NA","","THK","HUR KUS","Turkey","Y"
4947,"Thai AirAsia","Thai Air Asia","FD","AIQ","THAI ASIA","Thailand","Y"
4948,"TACA De Honduras","NA","","THO","LEMPIRA","Honduras","N"
4949,"Tehran Airline","NA","","THR","TEHRAN AIR","Iran","N"
4950,"Thunder Airlines","NA","","THU","AIR THUNDER","Canada","N"
4951,"Turkish Airlines","NA","TK","THY","TURKAIR","Turkey","Y"
4952,"Trans Helicoptere Service","NA","","THZ","LYON HELIJET","France","N"
4953,"Trans International Airlines","NA","","TIA","TRANS INTERNATIONAL","United States","N"
4954,"Travel International Air Charters","NA","","TIC","TRAVEL INTERNATIONAL","Zambia","N"
4955,"Time Air","NA","","TIE","TIME AIR","Czech Republic","N"
4956,"Tic Air","NA","","TIK","TICAIR","Australia","N"
4957,"Tajikistan International Airlines","NA","","TIL","TIL","Tajikistan","Y"
4958,"TEAM Transportes Aereos","NA","","TIM","TEAM BRASIL","Brazil","N"
4959,"Taino Tours","NA","","TIN","TAINO","Dominican Republic","N"
4960,"Tesis","NA","","TIS","TESIS","Russia","N"
4961,"Transcarga Intl Airways","NA","","TIW","TIACA","Venezuela","N"
4962,"Tajikair","NA","","TJK","TAJIKAIR","Tajikistan","N"
4963,"Tien-Shan","NA","","TJN","NERON","Kazakhstan","N"
4964,"Tyrolean Jet Service","NA","","TJS","TYROLJET","Austria","N"
4965,"Twin Jet","NA","T7","TJT","TWINJET","France","Y"
4966,"Tikal Jets Airlines","NA","","TKC","TIKAL","Guatemala","N"
4967,"Take Air Line","NA","","TKE","ISLAND BIRD","France","N"
4968,"Tropical International Airways","NA","","TKX","TROPEXPRESS","Saint Kitts and Nevis","N"
4969,"Thai Sky Airlines","NA","9I","TKY","THAI SKY","Thailand","N"
4970,"Translift Airways","NA","","TLA","TRANSLIFT","Ireland","Y"
4971,"Transport Africa","NA","","TLF","TRANS-LEONE","Sierra Leone","N"
4972,"Trans Atlantic Airlines","NA","","TLL","ATLANTIC LEONE","Sierra Leone","N"
4973,"Eagle Canyon Airlines","NA","","TLO","TALON AIR","United States","N"
4974,"Tulip Air","NA","TD","TLP","TULIPAIR","Netherland","N"
4975,"Tunisavia","NA","","TAJ","TUNISAVIA","Tunisia","N"
4976,"TLC Air","NA","","TLS","TEALSY","United States","N"
4977,"Turtle Airways","NA","","TLT","TURTLE","Fiji","N"
4978,"Travelair","NA","","TLV","PAJAROS","Uruguay","N"
4979,"Telesis Transair","NA","","TLX","TELESIS","United States","N"
4980,"Top-Fly","NA","","TLY","TOPFLY","Spain","N"
4981,"Trans Mediterranean Airlines","NA","TL","TMA","TANGO LIMA","Lebanon","Y"
4982,"Transmed Airlines","NA","","TMD","","Egypt","N"
4983,"Tri-MG Intra Asia Airlines","NA","GY","TMG","TRILINES","Indonesia","N"
4984,"Taxis Turisticos Marakame","NA","","TMH","TAXIMARAKAME","Mexico","N"
4985,"Tamir Airways","NA","","TMI","TAMIRWAYS","Israel","N"
4986,"Tomahawk Airways","NA","","TMK","TOMAHAWK","United States","N"
4987,"TAM","NA","","TML","TAM AIRLINE","Madagascar","N"
4988,"TMC Airlines","NA","","TMM","WILLOW RUN","United States","N"
4989,"TRAM","NA","","TMQ","TRAM AIR","Mauritania","N"
4990,"Timberline Air","NA","","TMR","TIMBER","Canada","N"
4991,"Temsco Helicopters","NA","","TMS","TEMSCO","United States","N"
4992,"Trans Midwest Airlines","NA","","TMT","TRANS MIDWEST","United States","N"
4993,"Tramon Air","NA","","TMX","TRAMON","South Africa","N"
4994,"Transportes Aereos del Mundo Maya","NA","","TMY","MUNDO MAYA","Mexico","N"
4995,"Tranporte Amazonair","NA","","TMZ","TRANS AMAZON","Venezuela","N"
4996,"Trans Air-Benin","NA","","TNB","TRANS-BENIN","Benin","N"
4997,"Taxis Aereos del Noroeste","NA","","TNE","TAXINOROESTE","Mexico","N"
4998,"Transafricaine","NA","","TNF","TRANSFAS","Burkina Faso","N"
4999,"Tennessee Air National Guard 164th Airlift Group","NA","","TNG","","United States","N"
5000,"Transair International Linhas Aereas","NA","","TNI","TRANSINTER","United States","N"
5001,"Tengeriyn Ulaach Shine","NA","","TNL","SKY HORSE","Mongolia","N"
5002,"Tiara Air","NA","3P","TNM","TIARA","Aruba","Y"
5003,"Transped Aviation","NA","","TNP","TRANSPED","Austria","N"
5004,"Tanana Air Services","NA","","TNR","TAN AIR","United States","N"
5005,"Trans North Turbo Air","NA","","TNT","TRANS NORTH","Canada","N"
5006,"Transnorthern","NA","","TNV","TRANSNORTHERN","United States","N"
5007,"Trans Nation Airways","NA","","TNW","TRANS-NATION","Ethiopia","N"
5008,"Trener Ltd","NA","","TNX","TRAINER","Hungary","N"
5009,"Twin Town Leasing Company","NA","","TNY","TWINCAL","United States","N"
5010,"Tobruk Air","NA","7T","TOB","TOBRUK AIR","Libya","N"
5011,"TOJ Airlines","NA","","TOJ","TOJ AIRLINE","Tajikistan","N"
5012,"Tol-Air Services","NA","TI","TOL","TOL AIR","United States","N"
5013,"Thomsonfly","NA","BY","TOM","TOMSON","United Kingdom","Y"
5014,"Top Air","NA","","TOP","AIR TOP","Turkey","N"
5015,"Toronto Airways","NA","","TOR","TORONTAIR","Canada","N"
5016,"Tropic Air","NA","PM","TOS","TROPISER","Belize","Y"
5017,"Totavia","NA","","TOT","","Canada","N"
5018,"Tower Air","NA","FF","TOW","TEE AIR","United States","N"
5019,"Toyota Canada","NA","","TOY","TOYOTA","Canada","N"
5020,"TAMPA","NA","QT","TPA","TAMPA","Colombia","Y"
5021,"Top Speed","NA","","TPD","TOP SPEED","Austria","N"
5022,"Taxis Aereos del Pacifico","NA","","TPF","TAXIPACIFICO","Mexico","N"
5023,"Transportes Aereos Pegaso","NA","","TPG","TRANSPEGASO","Mexico","N"
5024,"TAR Interpilot","NA","","TPL","INTERPILOT","Mauritania","N"
5025,"Transpais Aereo","NA","","TPM","TRANSPAIS","Mexico","N"
5026,"Transportacion Aerea del Norte","NA","","TPN","AEREA DELNORTE","Mexico","N"
5027,"Transpac Express","NA","","TPP","TRANS EXPRESS","Australia","N"
5028,"Taxis Aereos De Parral","NA","","TPR","TAXIS PARRAL","Mexico","N"
5029,"TAPSA Transportes Aereos Petroleros","NA","","TPS","TAPSA","Argentina","N"
5030,"Transportes Aereo del Sureste","NA","","TPT","TASSA","Mexico","N"
5031,"Trans American Airlines (Trans Am)","NA","","TPU","TRANS PERU","Peru","N"
5032,"Thai Pacific Airlines Business","NA","","TPV","THAI PACIFIC","Thailand","N"
5033,"Transportes Aereos De Xalapa","NA","","TPX","TRANSXALAPA","Mexico","N"
5034,"Trans-Provincial Airlines","NA","","TPY","TRANS PROVINCIAL","Canada","N"
5035,"Transportes La Paz","NA","","TPZ","TRANSPAZ","Mexico","N"
5036,"Taquan Air Services","NA","","TQN","TAQUAN","United States","N"
5037,"Transportacion Aerea De Queretaro","NA","","TQR","TRANSQUERETARO","Mexico","N"
5038,"TransAsia Airways","NA","GE","TNA","TransAsia","Taiwan","Y"
5039,"Transavia Holland","NA","HV","TRA","TRANSAVIA","Netherlands","Y"
5040,"Trans Air Charter","NA","","TRC","TRACKER","United States","N"
5041,"TACV","NA","VR","TCV","CABOVERDE","Portugal","Y"
5042,"Trans Island Air","NA","","TRD","TRANS ISLAND","Barbados","N"
5043,"Taxi Air Fret","NA","","TRF","TAXI JET","France","N"
5044,"TRAGSA (Medios Aereos)","NA","","TRG","","Spain","N"
5045,"Trans Euro Air","NA","","TRJ","HIGH TIDE","United Kingdom","N"
5046,"Transport Aerien de Mauritanie","NA","","TRM","SOTRANS","Mauritania","N"
5047,"Tropic Airlines-Air Molokai","NA","","TRO","MOLOKAI","United States","N"
5048,"Turdus Airways","NA","","TRQ","HUNTER","Netherland","N"
5049,"Tramson Limited","NA","","TRR","TRAMSON","Sudan","N"
5050,"Trans Arabian Air Transport","NA","","TRT","TRANS ARABIAN","Sudan","N"
5051,"Triangle Airline (Uganda)","NA","","TRU","TRI AIR","Uganda","N"
5052,"Transwestern Airlines of Utah","NA","","TRW","TRANS-WEST","United States","N"
5053,"Tristar Airlines","NA","","TRY","TRISTAR AIR","United States","N"
5054,"TransMeridian Airlines","NA","T9","TRZ","TRANS-MERIDIAN","United States","N"
5055,"Transair France","NA","","TSA","AIRTRAF","France","N"
5056,"TAF-Linhas Aereas","NA","","TSD","TAFI","Brazil","N"
5057,"Transmile Air Services","NA","TH","TSE","TRANSMILE","Malaysia","N"
5058,"Trans-Air-Congo","NA","","TSG","TRANS-CONGO","Republic of the Congo","N"
5059,"Transport'air","NA","","TSI","TRANSPORTAIR","France","N"
5060,"Trast Aero","NA","S5","TSJ","TRAST AERO","Kyrgyzstan","N"
5061,"Trast Aero","NA","","TSK","TOMSK-AVIA","Kyrgyzstan","N"
5062,"Thai Aviation Services","NA","","TSL","THAI AVIATION","Thailand","N"
5063,"Taftan Airlines","NA","","SBT","TAFTAN","Iran","N"
5064,"Transwest Air","NA","9T","ABS","ATHABASKA","Canada","Y"
5065,"Trans Sayegh Airport Services","NA","","TSM","","Lebanon","N"
5066,"Trans-Air Services","NA","","TSN","AIR TRANS","Nigeria","N"
5067,"Transaero Airlines","NA","UN","TSO","TRANSOVIET","Russia","Y"
5068,"Transportes Aereos Inter","NA","","TSP","TRANSPO-INTER","Guatemala","N"
5069,"Trans Service Airlift","NA","","TSR","TRANS SERVICE","Democratic Republic of Congo","N"
5070,"Tri-State Aero","NA","","TSS","TRI-STATE","United States","N"
5071,"TRAST","NA","","TST","TRAST","Kazakhstan","N"
5072,"Tropair Airservices","NA","","TSV","TROPIC","United Kingdom","N"
5073,"Transwings","NA","","TSW","SWISSTRANS","Switzerland","N"
5074,"Thai Star Airlines","NA","T9","TSX","THAI STAR","Thailand","N"
5075,"Tristar Air","NA","","TSY","TRIPLE STAR","Egypt","N"
5076,"TTA - Sociedade de Transporte e Trabalho Aereo","NA","","TTA","KANIMANBO","Mozambique","N"
5077,"Transteco","NA","","TTC","TRANSTECO","Angola","N"
5078,"Tarhan Tower Airlines","NA","","TTH","","Turkey","N"
5079,"Total Linhas Aereas","NA","","TTL","TOTAL","Brazil","N"
5080,"Triple O Aviation","NA","","TTP","MIGHTY WING","Nigeria","N"
5081,"Transportaciones Y Servicios Aereos","NA","","TTR","TRANSPORTACIONES","Mexico","N"
5082,"Transporte Aereo Tecnico Ejecutivo","NA","","TTS","TECNICO","Mexico","N"
5083,"Turkmenistan Airlines","Turkmenhovayollary","T5","TUA","TURKMENISTAN","Turkmenistan","Y"
5084,"Turismo Aereo de Chile","NA","","TUC","TURICHILE","Chile","N"
5085,"Tuninter","NA","UG","TUI","","Tunisia","Y"
5086,"Tulpar Air","NA","","TUL","URSAL","Russia","N"
5087,"Tyumenspecavia","NA","","TUM","TUMTEL","Russia","N"
